122.99,2.6141,107.05,2.3282,249.24,3.8624,700.67,245,1.7,987.4,27.5,40.5,67.535,820.27,818.82,763.98,773.56,996.76,1.2e+10,0.77523,1.0018,1.0718,25.39,7.3539e+05,0.77607,0.0033794,-0.12634,-0.050822,0.13618,15.7,0.0031869,0.0031926,40.591,1.7106
122.74,2.5877,106.88,2.3013,245.96,3.8832,694.39,243,0.8,987.4,27.5,40.4,65.58,808.36,809.94,756.96,762.43,985.82,1.2e+10,0.77438,0.99805,1.07,25.422,7.3539e+05,0.7734,0.0033941,-0.15376,-0.040545,0.15901,15.708,0.0032012,0.003195,39.967,1.7142
122.52,2.5334,107.89,2.2235,239.88,3.9458,713.22,260,0.7,987.4,27.7,40.8,64.619,789.94,797.54,751.09,750.06,974.87,1.2e+10,0.77285,0.99047,1.0618,25.202,7.3539e+05,0.7694,0.0033776,-0.17818,-0.024854,0.17991,15.717,0.0032071,0.0031766,39.874,1.7179
122.34,2.4456,107.68,2.1424,230.69,4.0497,527.93,263,2,987.4,27.8,39.9,66.205,750,765.08,722.16,721.62,942.03,1.2e+10,0.77103,0.98029,1.0594,25.192,7.3539e+05,0.76603,0.003389,-0.16607,-0.022142,0.16754,15.725,0.0032608,0.0031965,40.285,1.7215
122.75,2.6194,106.94,2.328,248.95,3.8803,776.2,227,1.5,987.4,28.5,39.8,59.796,809.59,815.3,759.97,757.48,986.91,1.2e+10,0.77428,0.99301,1.0728,25.898,7.3539e+05,0.76753,0.003458,-0.13886,-0.047473,0.14675,15.825,0.0032354,0.0032128,38.594,1.7669
122.37,2.6328,106.6,2.3511,250.64,3.843,823.38,192,0.7,987.4,28.5,40.2,64.651,825.69,826.47,768.85,773.56,1007.7,1.2e+10,0.77792,0.99906,1.0749,25.532,7.3539e+05,0.76764,0.0034035,-0.16477,0.0083304,0.16498,15.833,0.0031886,0.0031856,40.185,1.7709
122.04,2.6446,106.31,2.348,249.61,3.8628,596.29,250,1,987.4,28.5,40.1,66.285,831.57,830.45,773.43,779.74,1014.3,1.2e+10,0.77338,1.0014,1.0737,25.226,7.3539e+05,0.76876,0.0033916,-0.19142,0.035506,0.19469,15.842,0.0031802,0.0031845,40.7,1.7748
121.74,2.6661,106.07,2.3501,249.27,3.8526,603.63,246,1.2,987.4,28.6,40.3,65.212,837.76,833.51,773.58,782.22,1019.8,1.2e+10,0.76804,1.0051,1.0775,25.112,7.3539e+05,0.76706,0.0034084,-0.17994,-0.0045872,0.17999,15.85,0.0031824,0.0031986,40.369,1.7788
121.53,2.6696,105.81,2.3719,250.97,3.8316,793.64,249,1.7,987.4,28.7,40,65.821,836.99,831.68,774.01,784.69,1017.6,1.2e+10,0.77356,1.0064,1.0745,25.203,7.3539e+05,0.77115,0.0034022,-0.14447,-0.12536,0.19127,15.858,0.0031896,0.0032099,40.568,1.7828
121.3,2.6855,105.65,2.3802,251.47,3.827,677.07,235,1.2,987.4,28.7,39.3,66.958,843.49,836.58,776.58,789.64,1024.1,1.2e+10,0.77196,1.0083,1.0772,25.095,7.3539e+05,0.77103,0.003401,-0.17726,-0.10004,0.20355,15.867,0.0031838,0.0032101,40.879,1.7868
124.02,2.6272,109.26,2.4547,268.2,3.7309,-318.85,356,1.6,989.1,22.7,46.3,50.52,869.19,799.37,744.36,792.11,1037.3,1.2e+10,0.82311,1.0873,1.0739,26.681,7.354e+05,0.76365,0.0033167,-0.11864,0.04845,0.12815,14.718,0.0030226,0.0032866,32.212,1.3842
123.23,2.5613,108.41,2.3108,250.5,3.8043,230.42,24,1.8,989,22.7,46,51.128,891.47,823.26,775.3,813.13,1034,1.2e+10,0.79369,1.0829,1.0619,24.277,7.354e+05,0.78641,0.0031499,-0.17435,0.10766,0.20491,14.743,0.002873,0.0031111,32.37,1.3901
123.41,2.7185,107.53,2.5017,269,3.7145,-1139.2,334,2.8,989,23,45.1,48.837,882.96,813.76,761.4,805.71,1002.2,1.2e+10,0.80182,1.085,1.0688,26.31,7.354e+05,0.80391,0.003374,-0.17799,-0.013704,0.17852,14.793,0.0030788,0.0033406,31.742,1.4021
122.99,2.8993,107.1,2.6287,281.52,3.5614,707.44,347,3.7,989,23,46.1,48.357,975.21,903.02,853.06,902.18,1092,1.2e+10,0.78949,1.0799,1.0586,24.59,7.354e+05,0.82616,0.0032137,-0.18581,0.029218,0.18809,14.801,0.002973,0.0032107,31.576,1.4041
122.89,2.8868,106.96,2.6179,280.01,3.5553,792.63,346,2,989,23.1,47.3,48.565,970.88,897.05,850.05,898.47,1084.3,1.2e+10,0.78932,1.0823,1.0553,24.559,7.354e+05,0.82858,0.0032131,-0.20025,0.048809,0.20611,14.81,0.0029734,0.0032181,31.698,1.4062
122.97,2.8859,107.05,2.6188,280.34,3.5556,903.69,344,3,989,23.1,46.3,47.86,969.18,894.75,848.48,898.47,1080,1.2e+10,0.78999,1.0832,1.0545,24.588,7.354e+05,0.83194,0.003212,-0.19528,0.057097,0.20346,14.818,0.0029776,0.0032253,31.464,1.4083
122.88,2.8371,107.02,2.5792,276.02,3.5959,736,317,1,989,23.1,47.7,49.462,953.7,885.87,836.02,882.39,1065.7,1.2e+10,0.79177,1.0766,1.0596,24.65,7.354e+05,0.82796,0.0032152,-0.20639,0.072692,0.21881,14.826,0.0029748,0.0032026,32.06,1.4103
122.89,2.8566,107.06,2.5912,277.41,3.5657,928.49,355,2.7,989,23.1,47.5,48.645,955.86,886.64,838.45,883.62,1064.6,1.2e+10,0.79019,1.0781,1.0575,24.739,7.354e+05,0.82998,0.0032329,-0.21046,0.052972,0.21702,14.835,0.0029885,0.0032219,31.75,1.4124
122.83,2.8464,106.98,2.5818,276.21,3.5969,1047.8,21,2.1,989,23,49.6,50.6,951.99,880.97,833.44,879.91,1058.1,1.2e+10,0.78999,1.0806,1.057,24.736,7.354e+05,0.83162,0.0032349,-0.20772,0.059235,0.216,14.843,0.0029899,0.003231,32.396,1.4145
122.79,2.8499,106.92,2.5851,276.39,3.5787,805.03,12,3.2,989,23,48.7,49.414,952.46,887.4,838.45,883.62,1064.6,1.2e+10,0.78979,1.0733,1.0584,24.648,7.354e+05,0.82998,0.0032253,-0.20093,0.065686,0.21139,14.851,0.0029922,0.0032115,31.948,1.4166
122.57,2.8497,106.75,2.5723,274.6,3.5899,937.88,2,1.8,989,22.7,50.7,52.234,946.42,881.43,835.16,879.91,1055.9,1.2e+10,0.78618,1.0737,1.0554,24.592,7.354e+05,0.83335,0.0032386,-0.19719,-0.01879,0.19808,14.893,0.003011,0.0032331,32.842,1.4273
122.64,2.8161,106.73,2.5513,272.31,3.6142,744.44,47,0.5,989,22.7,51.2,52.218,942.71,876.99,829.43,874.97,1052.6,1.2e+10,0.78848,1.0749,1.0573,24.525,7.354e+05,0.83125,0.0032186,-0.21458,0.025255,0.21606,14.901,0.0029873,0.0032111,32.904,1.4295
122.57,2.7489,106.67,2.4879,265.38,3.66,580.43,8,1.9,989,22.7,44.4,52.01,933.58,866.28,820.12,865.07,1042.7,1.2e+10,0.7876,1.0777,1.0563,24.174,7.354e+05,0.82961,0.0031776,-0.20739,0.028531,0.20934,14.91,0.0029445,0.0031732,32.884,1.4316
122.6,2.7628,106.73,2.5119,268.1,3.662,901.55,19,3.4,988.9,22.9,48.7,52.426,917.17,857.24,809.52,850.23,1030.7,1.2e+10,0.79152,1.0699,1.0589,24.849,7.354e+05,0.82491,0.0032494,-0.17646,0.011149,0.17681,14.993,0.0030123,0.0032228,32.718,1.454
122.6,2.7663,106.68,2.5101,267.76,3.6652,1234,43,2.5,989,22.8,48.5,51.785,917.01,859.85,810.38,850.23,1031.8,1.2e+10,0.78949,1.0665,1.061,24.817,7.354e+05,0.82403,0.0032536,-0.19442,0.068078,0.206,15.001,0.0030167,0.0032172,32.416,1.4563
122.61,2.7277,106.71,2.4743,264.04,3.6804,782.42,45,1.9,989,22.7,51.2,52.747,908.19,850.66,803.08,846.52,1024.1,1.2e+10,0.78952,1.0676,1.0592,24.579,7.354e+05,0.82658,0.0032222,-0.17481,0.067062,0.18724,15.01,0.0030034,0.0032065,32.725,1.4586
122.68,2.6898,106.8,2.4465,261.29,3.7162,1018.9,43,2,989,22.7,51.2,52.282,894.88,837.8,789.33,829.21,1009.9,1.2e+10,0.79181,1.0681,1.0614,24.831,7.354e+05,0.82108,0.0032438,-0.1809,0.069604,0.19383,15.018,0.0030058,0.0032106,32.624,1.4609
122.72,2.6628,106.82,2.4251,259.04,3.7391,1142.9,357,1.3,989,22.7,52.3,52.362,885.9,828.31,781.6,820.55,1002.2,1.2e+10,0.79274,1.0695,1.0598,24.877,7.354e+05,0.81872,0.0032451,-0.181,0.074769,0.19583,15.026,0.0030057,0.0032147,32.667,1.4633
122.79,2.6891,106.9,2.4469,261.57,3.7277,947.45,13,2.3,989,22.8,48.4,51.881,893.64,835.96,787.18,826.74,1007.7,1.2e+10,0.79216,1.069,1.062,24.932,7.354e+05,0.82041,0.0032526,-0.15827,0.076508,0.1758,15.035,0.0030091,0.0032167,32.599,1.4656
122.74,2.6834,106.85,2.4321,259.87,3.7259,774.19,7,3,989,22.8,48.3,50.824,896.12,839.02,787.76,829.21,1009.9,1.2e+10,0.78905,1.068,1.0651,24.697,7.354e+05,0.82108,0.003236,-0.17413,0.070238,0.18776,15.043,0.0029944,0.0031982,32.232,1.468
122.68,2.6953,106.79,2.4416,260.74,3.7331,1229.3,24,3.3,988.9,22.8,49.1,51.561,894.11,837.34,788.04,829.21,1008.8,1.2e+10,0.78856,1.0678,1.0626,24.779,7.354e+05,0.82197,0.0032505,-0.17421,0.091062,0.19657,15.051,0.0030146,0.0032189,32.415,1.4703
122.58,2.7138,106.69,2.4567,262.1,3.719,1054.8,356,1.9,989,22.8,49.3,52.747,897.05,840.86,791.19,832.92,1013.2,1.2e+10,0.78789,1.0668,1.0628,24.797,7.354e+05,0.82208,0.0032581,-0.19315,0.048252,0.19909,15.06,0.0030252,0.0032274,32.903,1.4727
122.48,2.736,106.65,2.4749,263.94,3.7013,1103.4,348,1.8,989,22.8,48.7,51.93,906.95,849.89,797.64,841.58,1023,1.2e+10,0.78764,1.0671,1.0655,24.714,7.354e+05,0.82263,0.003251,-0.1763,-0.024937,0.17805,15.068,0.0030167,0.0032192,32.668,1.4751
122.34,2.7494,106.52,2.4859,264.79,3.6895,871.07,23,3.1,988.9,22.9,48.4,56.448,912.99,854.33,804.65,844.05,1028.5,1.2e+10,0.7872,1.0687,1.0617,24.721,7.354e+05,0.82065,0.0032574,-0.15457,-0.016925,0.15549,15.076,0.0030115,0.0032182,34.307,1.4775
